Date,Open,High,Low,Close,Adj Close,Volume
2/6/12,116.690002,117.800003,116.339996,117.730003,95.428307,6180600
2/7/12,116.620003,116.879997,115.769997,116.269997,94.244888,8794800
2/8/12,116.199997,116.790001,115.980003,116.360001,94.317833,7613400
2/9/12,115.860001,116.040001,114.620003,115.489998,93.61264,11477700
2/10/12,116.800003,117.330002,116.519997,116.989998,94.828484,7193100
2/13/12,116.599998,117.370003,116.43,117.139999,94.950081,6422900
2/14/12,117.440002,118.279999,117.230003,117.760002,95.452644,8271200
2/15/12,117.660004,118.269997,117.489998,117.550003,95.282425,6846100
2/16/12,117.269997,117.599998,116.129997,116.610001,94.520477,9036200
2/17/12,115.860001,116.610001,115.760002,116.580002,94.496193,6338000
2/21/12,115.769997,115.919998,114.949997,115.290001,93.450508,8338300
2/22/12,115.889999,116.760002,115.809998,116.739998,94.625862,7736800
2/23/12,116.139999,117.220001,115.93,116.739998,94.625862,5163900
2/24/12,117.230003,117.580002,116.949997,117.5,95.241936,5676900
2/27/12,118.5,118.849998,118.120003,118.540001,96.084892,8180700
2/28/12,118.870003,119.139999,117.940002,118.150002,95.768768,6615700
2/29/12,118.370003,118.419998,116.959999,117.43,95.185112,14235000
3/1/12,116.169998,116.68,115.540001,116.059998,94.289047,12265600
3/2/12,116.599998,117.480003,116.550003,117.150002,95.174591,6669600
3/5/12,116.959999,117.440002,116.220001,116.220001,94.419044,6921900
3/6/12,117.449997,118.110001,117.440002,117.629997,95.564568,6299700
3/7/12,117.459999,117.610001,116.809998,116.910004,94.979584,5567500
3/8/12,116.32,116.57,115.639999,115.739998,94.029121,7982100
3/9/12,115.489998,115.989998,114.900002,115.970001,94.215897,6975600
3/12/12,116.32,116.519997,115.870003,115.949997,94.199677,5280000
3/13/12,115.269997,115.410004,113.889999,113.910004,92.542366,14413600
3/14/12,112.699997,112.75,110.949997,111.040001,90.210709,24515300
3/15/12,110.900002,111.739998,110.879997,111.209999,90.348877,14154000
3/16/12,110.5,111.440002,110.199997,111.43,90.527565,13427200
3/19/12,111.360001,111.480003,109.690002,110.099998,89.447052,14011400
3/20/12,110.43,110.870003,109.849998,110.540001,89.80452,9443800
3/21/12,110.860001,111.889999,110.809998,111.790001,90.820038,10242000
3/22/12,112.290001,112.370003,111.870003,112.150002,91.112495,8009800
3/23/12,112.690002,113.389999,112.660004,113.209999,91.97364,8465300
3/26/12,112.830002,113.010002,111.800003,112.629997,91.502434,8118600
3/27/12,112.779999,113.699997,112.699997,113.440002,92.160515,6972300
3/28/12,112.919998,113.940002,112.849998,113.279999,92.030548,7886000
3/29/12,114.019997,114.190002,113.580002,114.129997,92.721069,7692900
3/30/12,114.209999,114.269997,112.190002,112.199997,91.153114,9467500
4/2/12,113,113.300003,112.199997,112.529999,91.658127,8944000
4/3/12,113.010002,113.440002,110.57,110.580002,90.069794,14774300
4/4/12,111.769997,112.120003,111.410004,112.099998,91.307892,10095600
4/5/12,113,113.07,112.330002,112.910004,91.967667,6364100
4/9/12,115.540001,115.769997,115.239998,115.550003,94.117973,14374600
4/10/12,115.949997,117.290001,115.779999,116.860001,95.184975,14421300
4/11/12,115.709999,116.059998,115.349998,115.459999,94.04464,8713000
4/12/12,115.669998,115.75,114.82,114.980003,93.65374,9008500
4/13/12,116.150002,116.900002,116.120003,116.839996,95.168739,8607700
4/16/12,116.699997,117.599998,116.57,116.669998,95.030235,7735000
4/17/12,116.529999,116.830002,116.25,116.599998,94.973206,5398600
4/18/12,117.050003,117.120003,116.730003,116.940002,95.250191,4074400
4/19/12,117.25,117.470001,117.019997,117.050003,95.339806,5374300
4/20/12,116.559998,117.129997,116.330002,117.07,95.35611,5043300
4/23/12,118.110001,118.410004,117.790001,117.919998,96.048401,5170100
4/24/12,117.610001,117.760002,117.080002,117.089996,95.372322,4336600
4/25/12,116.410004,117.32,115.690002,116.489998,94.883659,8859500
4/26/12,117.419998,117.459999,116.589996,117.190002,95.453773,5133000
4/27/12,117.019997,117.360001,116.790001,117.290001,95.535278,3112900
4/30/12,117.57,117.75,117.190002,117.32,95.559692,4198400
5/1/12,117.43,117.620003,116.07,116.43,95.064072,7214300
5/2/12,117.220001,117.32,116.800003,117.25,95.733589,3565700
5/3/12,116.639999,117.370003,116.559998,117.220001,95.709106,3522900
5/4/12,117.480003,118.190002,117.400002,118.139999,96.460281,6367300
5/7/12,118.32,118.459999,118.019997,118.160004,96.476608,3228200
5/8/12,118.690002,119.510002,118.660004,118.790001,96.991005,6051600
5/9/12,119.449997,119.57,118.440002,118.870003,97.056328,5828900
5/10/12,118.019997,118.620003,117.440002,118.519997,96.7705,6300000
5/11/12,119.489998,119.599998,118.959999,119.5,97.570702,5234300
5/14/12,120.870003,121.300003,120.599998,121.169998,98.934227,8789400
5/15/12,121.089996,121.730003,120.82,121.660004,99.334335,6766400
5/16/12,120.980003,122.18,120.720001,122.010002,99.620094,6462300
5/17/12,122.029999,124.279999,122.019997,124.169998,101.38372,14863400
5/18/12,123.269997,124.440002,123.110001,124.199997,101.408218,10137700
5/21/12,123.900002,124.449997,123.620003,123.940002,101.195938,9583500
5/22/12,122.75,122.879997,122.059998,122.559998,100.069153,12475500
5/23/12,123.550003,124.519997,123.360001,123.410004,100.763191,11744900
5/24/12,123.230003,123.790001,122.75,122.940002,100.37944,10256200
5/25/12,123.43,123.540001,123.139999,123.400002,100.75502,4723600
5/29/12,123.389999,123.809998,123,123.019997,100.444786,5874100
5/30/12,125.32,126.32,125.300003,126.139999,102.992218,17170800
5/31/12,127.029999,129.080002,126.669998,127.599998,104.184303,31174500
6/1/12,128.869995,130.380005,128.529999,130.360001,106.657631,23526000
6/4/12,129.309998,130.179993,128.940002,129.330002,105.814949,11681200
6/5/12,128.529999,128.639999,127.589996,127.599998,104.399483,12482800
6/6/12,127.559998,127.599998,125.050003,125.050003,102.313103,20806700
6/7/12,124.650002,125.739998,124.389999,125.239998,102.468567,18898200
6/8/12,126.75,126.949997,124.57,125.209999,102.444054,11239600
6/11/12,124.790001,126.209999,124.769997,125.779999,102.91037,10693800
6/12/12,124.970001,125.629997,124.5,124.629997,101.96949,10921700
6/13/12,124.849998,126.279999,124.379997,125.860001,102.97583,11100000
6/14/12,125.949997,126.279999,125.190002,125.699997,102.844887,7688200
6/15/12,126.580002,126.849998,126.139999,126.400002,103.417664,6421400
6/18/12,127.150002,127.339996,126.260002,127.080002,103.973999,6698400
6/19/12,126.279999,126.370003,125.330002,125.419998,102.615837,8227900
6/20/12,124.57,126.510002,124.089996,126.040001,103.123116,13720300
6/21/12,125.949997,127.25,125.889999,126.709999,103.67128,9776600
6/22/12,125.900002,126.220001,125.010002,125.019997,102.288574,7830400
6/25/12,126.360001,127.019997,126.269997,126.839996,103.777664,6113800
6/26/12,126.110001,126.949997,125.940002,126.339996,103.368584,5359700
6/27/12,126.559998,126.790001,126.029999,126.540001,103.532181,5860700
6/28/12,127.300003,127.480003,126.790001,126.849998,103.785828,5257800
6/29/12,125.029999,125.629997,124.629997,125.199997,102.435852,8881900
7/2/12,125.449997,127.209999,125.370003,126.220001,103.49276,7818500
7/3/12,125.949997,126,125.209999,125.25,102.697403,5773100
7/5/12,125.349998,126.32,125.25,125.889999,103.222191,5974700
7/6/12,126.669998,127.209999,126.610001,127.059998,104.181503,5818300
7/9/12,127.379997,128.259995,127.110001,128.179993,105.099831,5647000
7/10/12,127.860001,128.740005,127.720001,128.440002,105.313019,4288000
7/11/12,128.589996,129.470001,128.259995,128.600006,105.444191,5960900
7/12/12,129.050003,129.559998,128.899994,129.509995,106.190323,6421000
7/13/12,129.229996,129.240005,128.600006,129.169998,105.911568,4175300
7/16/12,130.300003,130.610001,129.610001,129.770004,106.403557,5283500
7/17/12,129.259995,129.820007,128.639999,128.75,105.567192,5590900
7/18/12,129.259995,129.339996,128.789993,128.820007,105.624596,4011000
7/19/12,128.460007,129.100006,128.110001,128.490005,105.353996,5246300
7/20/12,129.600006,130.300003,129.419998,130.059998,106.641312,6365900
7/23/12,131.309998,131.440002,130.509995,130.789993,107.239853,6141100
7/24/12,130.350006,132.039993,130.279999,131.820007,108.084435,6748800
7/25/12,131.630005,132.210007,131.479996,132.160004,108.363167,5328000
7/26/12,131.529999,131.779999,130.899994,130.949997,107.37104,6606200
7/27/12,129.889999,130.009995,126.959999,128.479996,105.345772,14685100
7/30/12,128.389999,129.479996,128.25,129.440002,106.13298,6025300
7/31/12,129.809998,129.880005,128.580002,129.699997,106.346123,7448600
8/1/12,128.529999,129.740005,128.149994,128.779999,105.814507,7972000
8/2/12,129.589996,130.690002,129.130005,129.509995,106.414291,7972000
8/3/12,127.839996,128.029999,126.769997,127.419998,104.697067,9084800
8/6/12,127.669998,128.139999,127.370003,127.470001,104.738083,3673600
8/7/12,125.959999,126.129997,125.43,125.830002,103.390579,6613600
8/8/12,126.160004,126.389999,125.040001,125.160004,102.840096,7250700
8/9/12,124.769997,125.300003,123.75,125.07,102.766113,7553500
8/10/12,126.199997,126.32,125.599998,125.699997,103.283752,4670500
8/13/12,126.110001,126.379997,125.489998,125.489998,103.111237,3543700
8/14/12,123.959999,124.410004,123.75,123.790001,101.714394,7994000
8/15/12,123.019997,123.199997,121.900002,122.050003,100.284683,11191000
8/16/12,122.209999,122.5,120.519997,121.010002,99.430153,13240000
8/17/12,121.400002,122.120003,121.32,121.599998,99.914902,6341100
8/20/12,121.550003,122.190002,121.5,121.849998,100.120323,4427100
8/21/12,121.470001,122.449997,120.660004,122.389999,100.564064,9532700
8/22/12,123.519997,124.510002,123.209999,124.410004,102.223816,11384400
8/23/12,124.739998,125.139999,124.650002,124.93,102.651085,7139100
8/24/12,125.470001,125.559998,124.669998,124.809998,102.552452,5001400
8/27/12,125.339996,125.800003,125.269997,125.540001,103.152298,3906100
8/28/12,125.75,126.360001,125.589996,125.839996,103.398834,3412600
8/29/12,125.610001,125.629997,124.949997,125.290001,102.946907,3762700
8/30/12,126.269997,126.440002,125.730003,125.940002,103.480972,3886400
8/31/12,125.779999,127.720001,125.730003,127.720001,104.943542,9192600
9/4/12,126.919998,127.629997,126.760002,127.32,104.838142,6009300
9/5/12,126.82,127.190002,126.550003,126.720001,104.344093,3466700
9/6/12,125.529999,125.529999,124.550003,124.610001,102.606659,6505100
9/7/12,126.139999,126.18,123.919998,124.029999,102.129066,7335300
9/10/12,123.690002,124.330002,123.510002,124.330002,102.376106,4912100
9/11/12,124.019997,124.099998,123.290001,123.550003,101.733841,3523300
9/12/12,122.220001,122.410004,121.68,122.010002,100.465805,7040900
9/13/12,122.389999,123.089996,120.269997,121.529999,100.070557,12280200
9/14/12,119.760002,119.849998,118.050003,118.300003,97.410866,16871600
9/17/12,118.870003,119.900002,118.800003,119.720001,98.5802,5573300
9/18/12,120.709999,120.900002,119.959999,120.32,99.074226,5366200
9/19/12,121.339996,121.379997,120.610001,121.110001,99.724709,5903300
9/20/12,122.139999,122.32,120.980003,121.410004,99.971741,4604200
9/21/12,120.75,121.639999,120.669998,121.550003,100.08699,4144300
9/24/12,122.25,122.699997,122.18,122.5,100.869247,3627400
9/25/12,122.800003,123.739998,122.129997,123.709999,101.86557,5893500
9/26/12,124.559998,125.089996,124.449997,125.040001,102.960754,7193400
9/27/12,124.550003,124.800003,123.769997,124.150002,102.227852,5147700
9/28/12,124.75,125.239998,123.809998,124.220001,102.285568,7173400
10/1/12,123.970001,124.470001,123.379997,124.419998,102.6651,4842600
10/2/12,123.910004,124.519997,123.809998,124.25,102.524834,3540100
10/3/12,123.860001,124.300003,123.620003,124.290001,102.557846,3800900
10/4/12,123.459999,123.800003,122.57,122.739998,101.278847,6214800
10/5/12,121.57,121.68,120.919998,121.150002,99.966888,8340700
10/8/12,121.980003,122.269997,121.690002,122.169998,100.808517,1568400
10/9/12,121.470001,122.18,121.379997,121.949997,100.626984,4752700
10/10/12,121.459999,122.959999,121.260002,122.809998,101.336601,5429800
10/11/12,121.959999,123.660004,121.889999,123.660004,102.038002,5194100
10/12/12,124.07,124.779999,123.779999,123.970001,102.2938,4934900
10/15/12,123.779999,124.139999,123.43,123.690002,102.062737,3036100
10/16/12,122.900002,122.940002,121.940002,121.980003,100.651772,5398700
10/17/12,121.169998,121.260002,120.57,120.849998,99.71936,6932500
10/18/12,121.120003,121.529999,119.870003,120.110001,99.108749,8558600
10/19/12,120.339996,121.809998,120.279999,121.739998,100.453697,7616700
10/22/12,121.43,121.839996,120.940002,120.959999,99.810112,6910600
10/23/12,122.099998,122.730003,122.019997,122.690002,101.237564,5760600
10/24/12,121.860001,122.290001,121.480003,121.480003,100.239204,6824500
10/25/12,120.559998,121.540001,120.330002,120.860001,99.72757,5292500
10/26/12,121.440002,122.650002,121.269997,122.639999,101.196327,5889400
10/31/12,122.68,123.699997,122.629997,123.360001,101.790459,5025600
11/1/12,122.769997,122.879997,122.080002,122.349998,100.957031,3659700
11/2/12,121.279999,122.309998,121.239998,122.260002,100.882774,3527800
11/5/12,122.82,123.25,122.790001,122.949997,101.452141,2935700
11/6/12,122.550003,122.860001,121.779999,121.790001,100.494942,4484600
11/7/12,123.949997,124.529999,123.760002,124,102.318542,10071000
11/8/12,123.790001,125.860001,123.43,125.839996,103.836861,8579500
11/9/12,125.629997,125.980003,125.18,125.980003,103.952354,5036900
11/12/12,125.839996,126.379997,125.790001,126.190002,104.125595,2072200
11/13/12,126.800003,126.82,125.989998,126.610001,104.472198,2863800
11/14/12,125.720001,126.790001,125.599998,126.730003,104.57119,4694600
11/15/12,126.099998,127.019997,126,126.480003,104.364922,5549600
11/16/12,126.360001,127.190002,126.279999,126.370003,104.274147,4591100
11/19/12,125.459999,125.809998,125.300003,125.660004,103.688293,3621600
11/20/12,125.480003,125.669998,124.379997,124.400002,102.64859,4659300
11/21/12,124.190002,124.419998,124.019997,124.330002,102.590843,2422800
11/23/12,124.300003,124.449997,124.110001,124.209999,102.491859,987200
11/26/12,125.160004,125.519997,124.75,124.800003,102.978676,2799000
11/27/12,124.940002,125.389999,124.699997,125.290001,103.382996,2544400
11/28/12,125.970001,126.199997,125.089996,125.110001,103.234467,3569700
11/29/12,124.860001,125.440002,124.660004,125.129997,103.250954,2761000
11/30/12,125.480003,125.540001,124.709999,124.790001,102.970367,3702300
12/3/12,123.720001,124.790001,123.620003,124.660004,103.065529,5427800
12/4/12,125.019997,125.410004,124.839996,125.379997,103.660759,2586300
12/5/12,125.400002,125.809998,125.169998,125.32,103.611183,1978200
12/6/12,125.860001,126.080002,125.510002,125.589996,103.834373,2301200
12/7/12,124.5,124.959999,124.339996,124.43,102.875343,4020900
12/10/12,124.959999,125.080002,124.540001,124.980003,103.330086,2134300
12/11/12,124.260002,124.309998,123.830002,124.029999,102.544624,3777900
12/12/12,123.830002,124.339996,122.57,122.589996,101.354095,7119700
12/13/12,122.290001,123.18,122.129997,122.68,101.428474,6381500
12/14/12,123.190002,123.709999,123.080002,123.599998,102.189125,3832800
12/17/12,123.5,123.519997,121.709999,121.75,100.659599,6870000
12/18/12,121.400002,121.779999,119.900002,120.510002,99.634392,12024200
12/19/12,120.970001,121.650002,120.720001,120.910004,99.965096,4880500
12/20/12,121.290001,121.639999,120.620003,120.93,99.981636,4567900
12/21/12,122.309998,122.43,121.949997,122.25,101.07299,6087700
12/24/12,122,122.080002,121.870003,122.029999,100.891098,1071100
12/26/12,121.949997,122.209999,121.809998,122.199997,101.253983,2247800
12/27/12,121.879997,123.290001,121.830002,122.610001,101.593742,4262700
12/28/12,123.139999,123.339996,122.779999,123.309998,102.173759,3928200
12/31/12,122.870003,122.970001,120.910004,121.18,100.408836,6423000
1/2/13,119.760002,119.900002,119.410004,119.559998,99.066521,7472700
1/3/13,119.379997,119.489998,117.900002,117.940002,97.72422,10004300
1/4/13,117.660004,118.440002,117.360001,118.400002,98.105347,9574600
1/7/13,118.370003,118.730003,118,118.449997,98.146782,4193100
1/8/13,119.040001,119.290001,118.82,119.230003,98.793114,4380900
1/9/13,119.25,119.540001,118.870003,119.120003,98.701958,3870300
1/10/13,118.629997,119.300003,118.360001,118.790001,98.428513,5602800
1/11/13,118.519997,119.860001,118.349998,119.849998,99.306824,4770700
1/14/13,120.040001,120.279999,119.370003,119.519997,99.033371,3064600
1/15/13,120.610001,120.699997,119.970001,120.07,99.489105,5357800
1/16/13,120.629997,120.68,120.010002,120.32,99.696251,4286100
1/17/13,119.330002,119.550003,118.75,119.120003,98.701958,7019200
1/18/13,119.57,120.209999,119.459999,120.040001,99.464264,4660000
1/22/13,119.550003,120.300003,119.379997,120.269997,99.6548,3874100
1/23/13,120.339996,120.580002,119.949997,120.089996,99.505661,2848800
1/24/13,119.870003,119.970001,119.260002,119.669998,99.157654,4178900
1/25/13,118.419998,118.599998,117.769997,118.029999,97.798775,8750700
1/28/13,117.019997,117.720001,117,117.599998,97.442459,6059900
1/29/13,117.620003,118.080002,116.870003,116.949997,96.903885,5553900
1/30/13,116.669998,116.959999,116.160004,116.75,96.738159,9586800
1/31/13,117.029999,117.339996,116.550003,117.32,97.210487,6789200
2/1/13,117.730003,117.849998,115.510002,115.540001,95.948242,10928600
2/4/13,116.589996,117.279999,116.419998,117.019997,97.177246,9291900
2/5/13,116.269997,116.43,115.860001,115.980003,96.313614,6676500
2/6/13,116.519997,116.970001,116.050003,116.93,97.102539,5892000
2/7/13,116.769997,117.589996,116.620003,116.669998,96.886635,5951700
2/8/13,116.800003,117.160004,116.230003,117.120003,97.260315,5603400
2/11/13,117.050003,117.379997,116.919998,117.029999,97.185532,3679900
2/12/13,116.690002,117.019997,116.459999,116.739998,96.944756,4513700
2/13/13,115.800003,116.269997,115.550003,115.790001,96.155785,6586400
2/14/13,116.290001,117.040001,115.989998,116.839996,97.027771,7096000
2/15/13,116.660004,116.739998,116.07,116.5,96.745445,5861800
2/19/13,116.860001,116.900002,115.839996,115.919998,96.263802,7383600
2/20/13,115.690002,116.370003,115.57,116.269997,96.554443,9603900
2/21/13,116.900002,117.309998,116.739998,116.949997,97.119095,8297400
2/22/13,116.980003,117.339996,116.879997,117.029999,97.185532,5316900
2/25/13,116.349998,119.349998,116.290001,119.330002,99.095543,15948700
2/26/13,118.730003,119.669998,118.589996,118.639999,98.522568,9822100
2/27/13,119.489998,119.540001,118,118.290001,98.231911,7459600
2/28/13,118.43,118.660004,117.980003,118.510002,98.414612,6023400
3/1/13,118.839996,119.209999,118.540001,118.900002,98.950569,7786800
3/4/13,118.790001,118.970001,118.260002,118.269997,98.426262,4511400
3/5/13,118.07,118.199997,117.68,117.93,98.143311,6539300
3/6/13,117.110001,117.5,116.849998,116.860001,97.252853,6514900
3/7/13,116.410004,116.510002,115.910004,115.959999,96.503845,8526700
3/8/13,114.870003,115.360001,114.620003,114.75,95.496887,15423600
3/11/13,115.120003,115.230003,114.739998,114.860001,95.588402,5815800
3/12/13,115.25,115.790001,115.230003,115.690002,96.279144,9264200
3/13/13,115.239998,115.739998,115.029999,115.57,96.179283,7371500
3/14/13,115.089996,115.639999,114.980003,115.220001,95.888008,9352100
3/15/13,115.330002,115.879997,115.300003,115.760002,96.337395,9673400
3/18/13,116.830002,116.879997,116.150002,116.639999,97.069756,9152200
3/19/13,116.779999,117.889999,116.699997,117.43,97.727219,11986200
3/20/13,116.709999,116.989998,116.080002,116.120003,96.637009,8543900
3/21/13,116.860001,117.25,116.529999,117.239998,97.569054,6119400
3/22/13,117.300003,117.5,116.769997,117.330002,97.643959,6323800
3/25/13,116.769997,117.779999,116.669998,117.220001,97.552383,5839800
3/26/13,116.870003,117.910004,116.779999,117.360001,97.668938,5093200
3/27/13,118.300003,118.769997,118.18,118.360001,98.501152,7742900
3/28/13,118.120003,118.449997,117.68,117.760002,98.001846,5826400
4/1/13,117.519997,118.419998,117.489998,118.389999,98.739922,6113800
4/2/13,118.07,118.139999,117.75,117.910004,98.339622,5438000
4/3/13,118.309998,119.290001,118.25,118.970001,99.223648,9527400
4/4/13,119.589996,120.410004,119.470001,120.389999,100.407982,9365700
4/5/13,122.879997,123.43,122.629997,122.82,102.434662,18626200
4/8/13,122.669998,122.870003,121.779999,121.879997,101.650673,8020300
4/9/13,122.029999,122.239998,121.379997,121.580002,101.400452,7176100
4/10/13,120.589996,120.660004,119.900002,119.910004,100.007629,10765200
4/11/13,120.169998,120.489998,119.889999,120.139999,100.199425,7501800
4/12/13,121.330002,121.940002,120.900002,121.93,101.692383,9253000
4/15/13,122.129997,123.029999,121.870003,122.989998,102.576462,12948400
4/16/13,121.919998,122.519997,121.879997,121.980003,101.734085,6553500
4/17/13,122.300003,123.529999,122.300003,122.790001,102.409615,9020900
4/18/13,122.809998,123.220001,122.599998,123.089996,102.659828,7009500
4/19/13,122.940002,122.980003,122.629997,122.830002,102.442978,5474300
4/22/13,122.839996,123.290001,122.669998,122.919998,102.518097,4519400
4/23/13,123.260002,123.790001,122.379997,122.489998,102.159447,8042900
4/24/13,122.470001,122.82,122.300003,122.800003,102.417984,3673600
4/25/13,122.25,122.370003,122.099998,122.269997,101.975967,4297800
4/26/13,123.199997,123.510002,123.010002,123.389999,102.910034,4898800
4/29/13,123.580002,123.730003,122.760002,122.940002,102.534752,4916000
4/30/13,123.260002,123.690002,122.669998,123.010002,102.593117,4477400
5/1/13,123.459999,124.260002,123.43,124.010002,103.647072,10724600
5/2/13,123.589996,123.970001,123.510002,123.849998,103.513351,4171800
5/3/13,122.160004,122.190002,120.830002,120.93,101.072815,11283600
5/6/13,121.150002,121.25,120.32,120.629997,100.822067,5121900
5/7/13,120.190002,120.5,120.050003,120.160004,100.429245,5049200
5/8/13,120.269997,120.830002,120.169998,120.349998,100.588081,5732900
5/9/13,120.510002,121.32,119.980003,120.040001,100.328949,7527000
5/10/13,119.760002,119.790001,117.849998,118.75,99.250801,11689000
5/13/13,117.879997,118.190002,117.629997,117.839996,98.490189,8050800
5/14/13,118.349998,118.440002,116.540001,116.559998,97.420403,9236100
5/15/13,117.529999,117.720001,116.419998,117.339996,98.072296,14608600
5/16/13,117.970001,118.940002,117.93,118.559998,99.09198,8458400
5/17/13,117.949997,118.150002,116.980003,117.059998,97.838287,7435500
5/20/13,117.629997,117.669998,116.790001,116.919998,97.72126,5839800
5/21/13,116.93,117.870003,116.419998,117.839996,98.490189,7781800
5/22/13,118.019997,118.550003,115.800003,116.089996,97.027557,18361500
5/23/13,117.150002,117.239998,115.769997,116.639999,97.487259,9207100
5/24/13,116.980003,117.419998,116.709999,116.800003,97.620987,5357600
5/28/13,116.089996,116.269997,113.82,113.839996,95.147011,13567500
5/29/13,114.620003,115.18,114.459999,115.120003,96.216835,11298600
5/30/13,115.25,115.370003,114.529999,114.839996,95.982834,10011800
5/31/13,114.970001,115.019997,113.169998,114.449997,95.656853,18158800
6/3/13,113.779999,115.489998,113.699997,114.779999,96.163727,15564500
6/4/13,113.959999,114.489998,113.660004,113.720001,95.275665,7504300
6/5/13,114.290001,115.32,114.129997,115.290001,96.590965,8056100
6/6/13,114.879997,116.790001,114.410004,115.220001,96.532387,8925200
6/7/13,114.220001,114.830002,113.160004,113.160004,94.806442,10459300
6/10/13,112.699997,113.120003,112.379997,112.620003,94.354065,7892600
6/11/13,112.269997,113.959999,112.120003,113.959999,95.476692,12841200
6/12/13,113,113.830002,112.269997,112.330002,94.111092,10193200
6/13/13,113.07,114.169998,112.889999,114.089996,95.585648,12506300
6/14/13,114.099998,114.660004,113.82,113.82,95.359406,6679100
6/17/13,114.019997,114.080002,113,113.220001,94.856758,5982100
6/18/13,112.849998,113.68,112.720001,113.279999,94.907013,5192700
6/19/13,113.739998,113.790001,111.620003,112.110001,93.926804,17138200
6/20/13,110.75,111.209999,109.279999,110.269997,92.385178,27898500
6/21/13,110.150002,110.410004,108.370003,108.400002,90.818489,19781000
6/24/13,107.830002,109.389999,107.760002,108.849998,91.195496,24588900
6/25/13,108.900002,109.019997,107.860001,107.879997,90.382843,11078000
6/26/13,109,109.050003,108.040001,108.580002,90.969307,13582200
6/27/13,109.540001,109.970001,108.949997,109.690002,91.899292,12026000
6/28/13,109.010002,110.480003,108.720001,110.440002,92.527626,12017000
7/1/13,109.730003,110.5,109.43,110.410004,92.714058,5500400
7/2/13,110.5,110.800003,110.239998,110.339996,92.655258,5333900
7/3/13,110.309998,110.650002,110.010002,110.010002,92.378197,3839000
7/5/13,107.279999,107.5,106.169998,106.260002,89.229187,14511900
7/8/13,107.07,107.559998,106.949997,107.290001,90.094109,8044200
7/9/13,107.489998,107.620003,107.07,107.400002,90.186485,4700400
7/10/13,107.389999,107.389999,106.300003,106.559998,89.481102,10792200
7/11/13,107.449997,107.870003,106.940002,107.809998,90.530777,10035500
7/12/13,108.339996,108.470001,107.339996,107.720001,90.455193,4730800
7/15/13,107.800003,108.32,107.699997,108.290001,90.933853,4574800
7/16/13,108.43,108.760002,108.269997,108.660004,91.244507,3650200
7/17/13,109.190002,109.360001,108.660004,108.860001,91.412468,5932000
7/18/13,108.610001,108.669998,107.480003,107.5,90.270485,9066400
7/19/13,108.309998,109.209999,108.25,109.199997,91.697968,8523800
7/22/13,109.360001,109.690002,109.129997,109.360001,91.832344,3972600
7/23/13,108.669998,109,108.32,108.900002,91.446053,5015500
7/24/13,107.650002,107.889999,106.790001,107.519997,90.287262,8853100
7/25/13,106.970001,107.599998,106.809998,107.480003,90.253662,6443400
7/26/13,108.040001,108.279999,107.639999,108.139999,90.807884,6795500
7/29/13,107.650002,107.82,107.07,107.349998,90.144524,6397800
7/30/13,107.709999,107.760002,107.050003,107.309998,90.110855,3635400
7/31/13,106.059998,107.919998,105.849998,107.699997,90.438393,10483100
8/1/13,106.489998,106.489998,105,105.360001,88.695786,13568600
8/2/13,106.010002,106.610001,105.980003,106.519997,89.672325,9568400
8/5/13,106.190002,106.25,105.540001,105.699997,88.982033,6611800
8/6/13,105.529999,106.010002,105.339996,106.010002,89.242996,4589000
8/7/13,106.169998,106.940002,106.169998,106.800003,89.908081,7183400
8/8/13,106.980003,107.599998,106.790001,107.089996,90.152138,5510900
8/9/13,106.599998,107.269997,106.480003,107.260002,90.29528,3623400
8/12/13,107.610001,107.629997,106.470001,106.529999,89.68074,7562800
8/13/13,105.330002,105.360001,104.800003,104.989998,88.384308,11485600
8/14/13,104.940002,105.360001,104.870003,105.150002,88.519005,6431600
8/15/13,104.099998,104.629997,103.690002,103.730003,87.323601,11846300
8/16/13,103.959999,103.970001,102.669998,103.370003,87.020515,10175900
8/19/13,102.93,103.010002,102.209999,102.470001,86.262886,9022000
8/20/13,102.889999,103.360001,102.849998,103.260002,86.92794,10050100
8/21/13,102.769997,103.199997,102.110001,102.129997,85.976677,13248800
8/22/13,102.459999,103.230003,102.239998,103.169998,86.85218,8751200
8/23/13,103.010002,104.389999,102.739998,104.290001,87.795029,17441200
8/26/13,104.559998,104.889999,104.330002,104.809998,88.232796,5879100
8/27/13,105.290001,106.25,105.040001,106.129997,89.344002,11573300
8/28/13,105.410004,105.57,104.940002,105.269997,88.620041,7497900
8/29/13,104.879997,106.309998,104.790001,106.110001,89.327179,6672400
8/30/13,106.019997,106.68,105.739998,105.989998,89.226143,8987600
9/3/13,104.589996,104.669998,103.510002,104.220001,87.96772,12084300
9/4/13,104.449997,104.650002,103.949997,103.989998,87.773575,4579600
9/5/13,103.470001,103.599998,102.529999,102.540001,86.549644,12290600
9/6/13,103.25,103.82,102.809998,103.050003,86.980103,9478400
9/9/13,103.800003,103.809998,103.080002,103.099998,87.022278,6874900
9/10/13,102.730003,103.339996,102.360001,102.379997,86.414627,8069000
9/11/13,102.919998,103.309998,102.190002,103.290001,87.182716,8962400
9/12/13,103.849998,104,103.059998,103.150002,87.064545,6254400
9/13/13,103.510002,103.830002,103.230003,103.550003,87.402145,6106200
9/16/13,104.330002,104.410004,102.849998,102.860001,86.81974,8231600
